customer_number,segment,signup_date,postal_code
CUST011607,Value,10-Jun-2020,60A123
CUST011608,Mainstream,2021/05/13,60A123
CUST011609,Mainstream,11-Jun-2022,
CUST011610,Value,03-Dec-2017,
CUST011611,Premium,11/19/2022,60540
CUST011612,,2018-05-31,
CUST011613,Premium,09/15/2019,
CUST011614,Mainstream,,60540
CUST011615,Premium,11-24-20,60601
CUST011616,Premium,29-May-2019,N/A
CUST011617,Premium,14-May-2018,60A123
CUST011618,Mainstream,06-05-22,60540
CUST011619,Business,2019/04/15,N/A
 CUST011620 ,Business,11-14-20,60540
CUST011621,Business,2019-02-17,N/A
cust011622,,2021/10/01,60540
CUST011623,,07-Apr-2020,
CUST011624,Premium,14-Jan-2020,
CUST011625,,06/15/2019,N/A
CUST011626,Value,26-Aug-2020,60601
CUST011627,Business,09/18/2021,60601
CUST011628,Mainstream,06-30-19,60540
CUST011629,Business,05-15-18,60601
CUST011630,Value,19-Apr-2020,60A123
CUST011631,Value,08-Mar-2018,N/A
CUST011632,Mainstream,08-11-19,60A123
CUST011633,Value,04-10-22,60601
CUST011634,Business,04/14/2018,60A123
CUST011635,,09-Apr-2018,60540
CUST011636,Value,2019/06/03,
CUST011637,,03/13/2021,60A123
CUST011638,Value,2021/11/15,60601
CUST011639,Business,14-Dec-2019,N/A
CUST011640,,04-May-2018,60601
cust011641,Premium,2022-03-15,60A123
CUST011642,Mainstream,06/29/2019,60540
CUST011643,,2018/08/09,60540
CUST011644,,04/10/2019,60A123
 CUST011645 ,Business,2020/04/29,N/A
CUST011646,Business,09-May-2022,60540
CUST011647,Premium,,
CUST011648,Mainstream,2017-11-07,60540
CUST011649,,,
CUST011650,Value,2021-04-22,N/A
CUST011651,,10-12-18,60A123
CUST011652,Mainstream,11/15/2020,60540
CUST011653,Mainstream,12/04/2018,60540
 CUST011654 ,Value,2017/12/13,
cust011655,,10-12-18,60A123
 CUST011656 ,Mainstream,04/17/2019,60A123
CUST011657,Mainstream,23-Feb-2019,60601
cust011658,Premium,2018/09/19,60601
CUST011659,Value,2020-12-06,60540
CUST011660,Business,22-May-2021,N/A
CUST011661,Business,20-Nov-2022,
CUST011662,Premium,20-Jan-2019,60A123
CUST011663,Business,2021/08/16,60A123
CUST011664,,13-Dec-2017,60601
CUST011665,Value,03-11-19,N/A
CUST011666,Mainstream,02-14-19,N/A
CUST011667,Premium,05/16/2020,60A123
CUST011668,Business,06/07/2018,60601
CUST011669,Premium,29-Jun-2020,
CUST011670,Value,2022/02/26,N/A
CUST011671,Value,02-18-18,60A123
cust011672,Mainstream,2019/02/12,60540
CUST011673,,01-17-18,60601
CUST011674,Value,07/01/2019,60601
CUST011675,Premium,10/14/2019,60A123
cust011676,Mainstream,26-Nov-2017,60A123
CUST011677,Business,04/14/2020,
CUST011678,Mainstream,08-Jun-2019,
CUST011679,Business,27-Aug-2022,60540
CUST011680,Premium,05/07/2020,60601
CUST011681,Premium,2017-08-23,60540
CUST011682,,09-23-17,60601
CUST011683,Mainstream,08/15/2018,60540
CUST011684,Premium,2018/08/29,60A123
CUST011685,Premium,2022-09-17,60A123
CUST011686,Mainstream,05-Aug-2019,60601
CUST011687,Mainstream,01/20/2020,N/A
CUST011688,,2020-01-10,60540
CUST011689,Mainstream,2022-08-21,N/A
CUST011690,Value,11-07-21,60A123
CUST011691,Value,11-14-21,N/A
CUST011692,Business,2022/08/02,60A123
CUST011693,Value,2021/01/19,60601
CUST011694,,2019/05/03,N/A
CUST011695,,02-23-22,60540
CUST011696,Premium,06/22/2020,N/A
CUST011697,,07-12-20,60540
CUST011698,Mainstream,07-07-18,60540
CUST011699,,25-Jan-2018,60540
CUST011700,Business,09/14/2019,60601
 CUST011701 ,Premium,06/01/2021,N/A
CUST011702,,2020-11-30,N/A
CUST011703,Premium,,N/A
CUST011704,Premium,2019/01/08,N/A
CUST011705,Mainstream,08/15/2020,60A123
CUST011706,,09-20-20,
CUST011707,,2021-07-15,60A123
 CUST011708 ,Business,2018/04/24,60540
CUST011709,,30-Nov-2018,60601
CUST011710,Value,2020-01-30,60540
CUST011711,Business,2018-04-09,60601
CUST011712,Value,2019/12/30,60A123
CUST011713,Value,,60A123
CUST011714,Premium,24-Jan-2022,60601
CUST011715,Premium,2018/04/28,
CUST011716,Premium,2022/10/20,60540
CUST011717,,17-Dec-2019,60A123
CUST011718,Premium,07-Dec-2018,
CUST011719,Business,01/29/2020,N/A
CUST011720,Value,07-09-19,
CUST011721,Mainstream,11/29/2022,60601
CUST011722,Value,04-19-19,60540
CUST011723,Value,26-Jun-2022,N/A
CUST011724,Business,20-Jul-2020,60540
CUST011725,Premium,10/02/2019,60540
CUST011726,Premium,09-12-18,
CUST011727,Value,12-27-20,60540
CUST011728,Value,23-Nov-2022,60A123
CUST011729,Premium,2018/05/22,N/A
 CUST011730 ,Mainstream,04-Oct-2018,N/A
CUST011731,Business,2019-02-08,
CUST011732,Value,2018/10/19,N/A
CUST011733,,12/24/2019,
CUST011734,,11-May-2019,60601
CUST011735,Premium,08-05-21,60601
 CUST011736 ,Premium,19-Aug-2021,60A123
CUST011737,Mainstream,10-06-21,60601
CUST011738,Business,27-Apr-2018,60A123
CUST011739,,12-Dec-2020,60601
CUST011740,Mainstream,06-Sep-2020,
cust011741,,08-05-19,N/A
CUST011742,Value,19-Dec-2020,
 CUST011743 ,Business,2022-12-02,N/A
CUST011744,Value,2018-04-18,60A123
CUST011745,,03/24/2022,60A123
CUST011746,Premium,2022/01/01,60601
CUST011747,Premium,2018-01-18,60540
CUST011748,Business,10-09-19,60540
CUST011749,Value,2019-02-13,N/A
 CUST011750 ,Mainstream,23-Aug-2022,60540
CUST011751,Business,2021/08/17,
CUST011752,Value,,60540
CUST011753,Mainstream,2021/03/12,N/A
 CUST011754 ,Business,,60540
CUST011755,,08-24-17,
CUST011756,Mainstream,2019/07/14,N/A
CUST011757,,09-Apr-2019,
 CUST011758 ,Business,11-Nov-2020,
CUST011759,,2021-10-03,
CUST011760,,09/02/2022,60540
 CUST011761 ,Premium,2022/03/04,N/A
CUST011762,Premium,2019-07-17,60A123
CUST011763,Premium,26-Nov-2018,N/A
CUST011764,Value,14-Mar-2018,60601
CUST011765,,2018-08-13,60601
CUST011766,Business,2019/08/30,60A123
CUST011767,Premium,08-30-21,N/A
CUST011768,,08-01-20,
CUST011769,Premium,09/03/2017,60540
CUST011770,Premium,2019-01-20,
CUST011771,Value,2017/08/09,
CUST011772,Premium,2021/04/27,N/A
CUST011773,Value,02-26-20,60601
CUST011774,,2022-10-10,60601
CUST011775,Business,2021-07-10,60540
CUST011776,Premium,05/15/2018,60A123
CUST011777,,2019/06/19,60A123
CUST011778,Value,05-31-22,60540
CUST011779,,2018/01/05,60601
CUST011780,Mainstream,05-08-20,
CUST011781,Premium,07/28/2018,60540
CUST011782,Value,20-Mar-2019,
CUST011783,Premium,20-Jan-2021,
CUST011784,Premium,12-27-17,60601
 CUST011785 ,Premium,2020-12-08,60540
CUST011786,Business,2018-08-03,60540
CUST011787,Mainstream,2019-08-10,N/A
CUST011788,Value,2021-10-18,
CUST011789,Value,10-Dec-2018,N/A
 CUST011790 ,,,N/A
CUST011791,Mainstream,10-12-21,
CUST011792,Mainstream,03-05-18,60540
CUST011793,Value,04/12/2022,60540
CUST011794,Premium,2017-08-25,60A123
CUST011795,,05/22/2018,
CUST011796,Mainstream,08-Apr-2020,
CUST011797,Value,2022/03/22,60540
CUST011798,,16-Jul-2021,
CUST011799,Value,12-08-20,60540
CUST011800,Mainstream,10-09-21,
CUST011801,Value,2022-06-06,60540
CUST011802,Mainstream,06-04-21,60601
CUST011803,Premium,10-Nov-2017,N/A
CUST011804,Mainstream,2021/11/04,60601
CUST011805,Mainstream,26-May-2018,60601
CUST011806,Value,06-09-21,60540
CUST011807,,04/13/2020,
cust011808,Value,01-18-21,N/A
CUST011809,Business,28-Aug-2017,60540
CUST011810,Mainstream,,60601
CUST011811,Premium,19-May-2018,N/A
CUST011812,Business,07-Dec-2020,60A123
 CUST011813 ,Business,03/29/2022,60601
CUST011814,Premium,10/18/2019,
 CUST011815 ,,,60540
CUST011816,Mainstream,04/07/2019,60601
CUST011817,Premium,2018-10-03,60601
CUST011818,Mainstream,2022/03/19,60540
CUST011819,Value,04-Nov-2018,60540
cust011820,Value,2022/09/30,60540
CUST011821,Business,2021/11/15,60540
CUST011822,Mainstream,11-09-18,60540
CUST011823,Mainstream,16-Nov-2020,60540
CUST011824,Mainstream,11-16-18,60A123
CUST011825,Value,2021/05/11,60A123
CUST011826,Business,2018-03-24,60601
CUST011827,Mainstream,2018/01/29,60601
CUST011828,Business,30-Jul-2018,N/A
CUST011829,Mainstream,2017-09-15,60A123
CUST011830,Business,2018/02/15,
CUST011831,Mainstream,09/21/2022,60A123
CUST011832,Mainstream,01/06/2021,60601
CUST011833,Premium,2022-06-18,60601
CUST011834,Premium,10-19-20,60540
CUST011835,Value,08/31/2021,60601
CUST011836,,2021-11-21,60540
CUST011837,Mainstream,08/03/2018,60601
CUST011838,,06/08/2022,60540
CUST011839,Mainstream,10-Oct-2018,
CUST011840,Mainstream,10-Sep-2018,60A123
CUST011841,Mainstream,06/03/2019,
CUST011842,,08/24/2022,
CUST011843,,05-Mar-2018,60601
CUST011844,Premium,2019-07-05,
CUST011845,Value,2020-08-08,N/A
CUST011846,Value,09-Apr-2021,N/A
CUST011847,Value,11-06-18,60540
CUST011848,Business,04-12-21,
cust011849,Value,08-13-18,60A123
CUST011850,Premium,2020/08/20,60540
CUST011851,Premium,2020/08/06,60601
CUST011852,Premium,05-22-21,60A123
CUST011853,Mainstream,2022/05/16,
CUST011854,Business,03/18/2019,60A123
CUST011855,Business,04/04/2022,60540
CUST011856,,10-27-20,
CUST011857,Mainstream,09-19-20,60540
CUST011858,Mainstream,03/09/2020,60601
CUST011859,Business,07/02/2018,60540
CUST011860,Premium,11/24/2020,
CUST011861,Mainstream,08/30/2017,60601
CUST011862,Value,2019-01-30,N/A
CUST011863,Value,05/15/2021,
CUST011864,Value,,60540
CUST011865,Mainstream,2019/12/27,60A123
CUST011866,,11-13-20,60540
CUST011867,Premium,09-09-17,60540
CUST011868,,07/04/2022,
CUST011869,Mainstream,12-23-20,
CUST011870,,2017-09-13,60540
CUST011871,Business,09-Mar-2020,
CUST011872,Premium,2017-08-17,60540
CUST011873,,2018-10-19,N/A
CUST011874,Mainstream,09/08/2020,N/A
 CUST011875 ,,2022/05/27,60A123
CUST011876,Business,02-17-22,N/A
CUST011877,Value,07-Jan-2021,60A123
CUST011878,Business,06-07-21,60A123
CUST011879,Mainstream,08/09/2018,60601
CUST011880,Business,2020/04/28,N/A
CUST011881,Business,2020/04/08,
CUST011882,Premium,10/10/2022,
CUST011883,Value,18-May-2019,60A123
CUST011884,Mainstream,10-06-21,N/A
CUST011885,Business,12-16-20,60540
CUST011886,Value,2020/05/14,60A123
cust011887,Value,05/02/2020,60540
CUST011888,Premium,01/13/2018,60A123
CUST011889,Value,2021/01/21,60540
CUST011890,Business,11-Jun-2020,60A123
CUST011891,Value,2018/07/25,60540
CUST011892,Business,04/14/2020,60A123
CUST011893,Value,02-26-20,60A123
CUST011894,Premium,04-05-20,
CUST011895,,2018/09/30,N/A
 CUST011896 ,Premium,02-Apr-2018,60540
CUST011897,Premium,2021-06-16,60540
CUST011898,Mainstream,2022/09/09,60A123
CUST011899,Mainstream,19-Dec-2018,60A123
CUST011900,Business,03/18/2018,60A123
CUST011901,,2020/10/03,60601
CUST011902,Value,01-Mar-2022,60540
CUST011903,Premium,23-Sep-2018,
CUST011904,Mainstream,2020/06/29,60601
CUST011905,Value,22-May-2021,60540
CUST011906,Mainstream,06/04/2019,N/A
 CUST011907 ,,2022-09-17,N/A
CUST011908,Mainstream,06-23-18,60A123
CUST011909,Premium,2019/11/07,60601
CUST011910,Value,21-Jun-2018,
 CUST011911 ,Premium,01-31-22,60601
CUST011912,Premium,02/18/2020,
CUST011913,Value,,
CUST011914,,2019-07-28,60601
CUST011915,Premium,10/31/2022,
CUST011916,Premium,2019/10/20,60A123
CUST011917,Premium,2020-03-18,
CUST011918,Premium,02-07-22,60601
CUST011919,Premium,01-31-21,60540
 CUST011920 ,Value,2021/10/15,60A123
CUST011921,Premium,2018/11/01,60540
CUST011922,Value,2019/07/11,N/A
CUST011923,Value,2020-02-08,60601
CUST011924,Business,2020-10-20,60540
CUST011925,Mainstream,06/18/2019,
 CUST011926 ,Business,11-29-21,60540
CUST011927,Mainstream,04/14/2020,
CUST011928,,2021-10-25,60601
cust011929,Mainstream,2021/09/28,60A123
 CUST011930 ,Value,11/22/2022,60540
CUST011931,Value,2021/11/10,60601
CUST011932,Premium,03/05/2018,
CUST011933,Value,2022-02-14,60540
CUST011934,,2018/12/13,N/A
CUST011935,Value,26-Oct-2021,
CUST011936,Value,2017-08-03,N/A
CUST011937,Value,2022-04-11,
CUST011938,Business,2018/01/16,
CUST011939,Value,10-21-17,60601
CUST011940,Business,2021-06-15,60601
CUST011941,Business,2020-09-21,N/A
CUST011942,Premium,11/29/2017,60601
CUST011943,Business,02-Nov-2020,60540
CUST011944,Mainstream,06/05/2022,60601
CUST011945,,07-05-19,60A123
CUST011946,Business,16-Mar-2019,60A123
CUST011947,,09-03-18,60A123
CUST011948,Value,07-16-19,N/A
CUST011949,,03/30/2019,N/A
CUST011950,Mainstream,2018/01/08,60A123
 CUST011951 ,Mainstream,2017/09/23,60A123
CUST011952,Business,2022/04/22,60540
CUST011953,Mainstream,2022-02-19,N/A
CUST011954,Business,22-Feb-2020,
CUST011955,Business,10/08/2018,60A123
CUST011956,Value,2021-12-09,
CUST011957,Business,07-Jan-2021,60540
CUST011958,Premium,10-14-19,60A123
 CUST011959 ,Business,2019/02/09,N/A
 CUST011960 ,Premium,2022-04-23,60A123
CUST011961,Business,2020/11/05,60540
CUST011962,Business,01/25/2022,N/A
CUST011963,Value,02-May-2021,60601
cust011964,Value,12-Mar-2018,60601
CUST011965,Business,10-03-22,60A123
CUST011966,Value,07-27-19,60A123
CUST011967,Business,04-11-22,N/A
CUST011968,Value,15-Apr-2020,N/A
CUST011969,Business,,60601
CUST011970,Value,20-Jun-2018,N/A
CUST011971,Value,04/08/2022,60A123
CUST011972,Business,10/30/2020,60601
CUST011973,Value,2021/03/03,60601
CUST011974,Value,2019/08/17,60A123
CUST011975,Mainstream,2018-02-22,60540
 CUST011976 ,Premium,2018/07/20,
CUST011977,Premium,11-30-18,60540
CUST011978,,01-04-21,
CUST011979,Premium,2022-11-08,60A123
CUST011980,Mainstream,04/01/2022,60A123
CUST011981,,11-20-20,60540
 CUST011982 ,,2021-03-01,N/A
CUST011983,Mainstream,09-Dec-2017,N/A
CUST011984,Business,12-13-20,60A123
CUST011985,Premium,01-23-21,60601
 CUST011986 ,Premium,06-21-22,60A123
CUST011987,Value,2017/08/13,60A123
CUST011988,Value,2017-11-06,
CUST011989,Mainstream,07-10-18,60601
CUST011990,,01-02-20,60601
CUST011991,,2017/09/15,60601
CUST011992,,01-04-18,60601
CUST011993,Premium,05/24/2018,N/A
CUST011994,Premium,2022/06/02,
CUST011995,Business,2019/05/04,60A123
CUST011996,Premium,2021/09/01,60A123
CUST011997,Premium,2022-04-12,60601
CUST011998,Premium,2021/09/10,60601
CUST011999,Value,06-Oct-2017,60A123
CUST012000,Premium,21-Jul-2018,N/A
CUST012001,Mainstream,16-Nov-2018,60540
CUST012002,Value,03-19-18,
CUST012003,Mainstream,02/26/2019,60540
CUST012004,Value,09/11/2020,60540
cust012005,,2019-07-28,60601
CUST012006,Value,2017-07-19,60601
CUST012007,Mainstream,05-Nov-2022,
CUST012008,Premium,03-17-21,N/A
CUST012009,Value,07/18/2018,60A123
 CUST012010 ,Business,03-27-19,60540
CUST012011,Value,01-01-22,60A123
CUST012012,Value,12-23-21,N/A
CUST012013,Value,2022/10/25,60601
CUST012014,Value,02/01/2020,60A123
CUST012015,Business,05-Mar-2019,60540
CUST012016,Mainstream,09-Aug-2018,
CUST012017,,11/05/2020,
CUST012018,,2018-10-16,60540
CUST012019,Value,12/26/2019,60601
CUST012020,Mainstream,2019/12/19,60540
CUST012021,Business,2020-10-12,60601
 CUST012022 ,Value,05-14-21,60A123
CUST012023,Premium,2020-02-04,60A123
 CUST012024 ,Business,02-Jul-2022,N/A
CUST012025,Value,2021-09-22,
CUST012026,Value,12/14/2021,60601
CUST012027,Value,05-07-20,60540
cust012028,Value,2021-09-29,60A123
CUST012029,Value,2018/07/23,N/A
CUST012030,Business,08-12-22,N/A
CUST012031,Value,2017/12/24,60601
CUST012032,,12/11/2018,60A123
CUST012033,Premium,09-09-17,60540
 CUST012034 ,Mainstream,2020/05/25,
CUST012035,Business,01-15-18,60540
CUST012036,Premium,2020/05/19,60540
CUST012037,,01/15/2019,
CUST012038,Premium,28-Feb-2021,60601
CUST012039,Business,2018/10/17,
CUST012040,Premium,02-04-21,
CUST012041,Premium,,60540
CUST012042,Mainstream,02-Sep-2020,60540
CUST012043,Business,25-Feb-2019,60601
CUST012044,Premium,07-28-19,
CUST012045,,,
CUST012046,Premium,2019/02/03,60601
CUST012047,Business,05/17/2021,60540
CUST012048,Premium,11/19/2020,60A123
CUST012049,Business,09-27-19,60A123
CUST012050,Mainstream,07/14/2017,
 CUST012051 ,,2021-10-12,60540
CUST012052,Value,09-Sep-2022,N/A
CUST012053,,06-14-20,60540
CUST012054,Business,04-19-20,60A123
CUST012055,Value,07/17/2020,60A123
CUST012056,Mainstream,01-24-21,60A123
CUST012057,Premium,2018-09-28,60A123
CUST012058,Business,2020/12/03,60540
CUST012059,Premium,05-17-19,60540
CUST012060,,09-20-18,N/A
CUST012061,Premium,2018-12-31,
CUST012062,Business,2017/12/15,60601
CUST012063,,05/20/2021,
CUST012064,Business,15-Jun-2022,
CUST012065,,2022-11-26,60540
CUST012066,Business,29-Aug-2022,
CUST012067,Value,22-Sep-2018,60540
 CUST012068 ,Value,09-06-18,
CUST012069,Value,2022/03/10,60601
 CUST012070 ,Business,12-20-21,60540
CUST012071,Business,02-08-20,60601
CUST012072,Business,2020/04/19,60601
CUST012073,,03/13/2019,N/A
CUST012074,Business,31-Mar-2018,60601
CUST012075,Premium,04/15/2019,60601
CUST012076,Business,14-May-2020,N/A
 CUST012077 ,Value,17-Apr-2020,60540
 CUST012078 ,,2018/12/22,60601
CUST012079,Mainstream,2020-04-02,60601
cust012080,Mainstream,04-04-18,
CUST012081,Premium,05-Mar-2020,60540
CUST012082,Value,02-11-19,60A123
CUST012083,Business,09/29/2022,60A123
CUST012084,Business,2019-07-08,60601
CUST012085,Premium,2020-02-03,60540
CUST012086,Mainstream,07-23-20,60A123
CUST012087,Value,2019-03-28,
CUST012088,Premium,03/05/2022,60A123
CUST012089,Premium,2022/05/26,
CUST012090,Business,2019/12/24,60540
CUST012091,,11-21-21,
CUST012092,Business,06/17/2022,60601
CUST012093,Business,05-Aug-2022,60601
CUST012094,Premium,17-Mar-2018,60540
CUST012095,Mainstream,2017/09/27,60601
 CUST012096 ,Business,04-23-22,
CUST012097,,2020-01-22,60A123
CUST012098,Mainstream,03-Jan-2021,60540
 CUST012099 ,Premium,12/26/2021,60601
CUST012100,Business,2021-09-05,
CUST012101,Mainstream,,N/A
CUST012102,Value,22-Dec-2021,60601
CUST012103,Value,10/19/2022,
CUST012104,Business,,60601
CUST012105,Premium,2020/09/29,
CUST012106,Value,02-29-20,60540
CUST012107,Value,2018-05-23,N/A
CUST012108,,2021/09/16,N/A
cust012109,,11-Jan-2019,
CUST012110,,11-29-22,N/A
CUST012111,Value,2021-04-07,60601
CUST012112,Mainstream,15-Jun-2018,60A123
CUST012113,,28-Apr-2022,60601
CUST012114,Business,02/18/2020,60A123
CUST012115,Mainstream,2018/02/21,60A123
CUST012116,Mainstream,03-Oct-2021,60A123
 CUST012117 ,Premium,2018-06-09,60601
CUST012118,Business,2019-06-26,60601
CUST012119,Business,03-17-21,60601
CUST012120,,2020/03/20,60540
CUST012121,Premium,2021/08/03,
CUST012122,Value,2019/06/23,60601
 CUST012123 ,Value,2018/10/18,
CUST012124,Premium,01-01-21,
CUST012125,Value,2022/01/08,N/A
CUST012126,Premium,2021/03/06,60601
CUST012127,,2018/09/14,N/A
CUST012128,Business,2021-04-15,60A123
CUST012129,,,N/A
CUST012130,,2022/08/28,60540
CUST012131,Value,03-Feb-2018,60540
CUST012132,,12-22-21,60601
CUST012133,Business,2021-03-08,60601
CUST012134,,14-May-2020,60A123
CUST012135,Mainstream,30-Mar-2020,
CUST012136,Value,16-Mar-2018,
CUST012137,Mainstream,05-12-19,60540
CUST012138,Business,10-24-19,60601
CUST012139,Value,2017-10-02,60540
CUST012140,,31-Aug-2021,60A123
CUST012141,Premium,2018/04/21,60540
CUST012142,Mainstream,02/19/2019,60540
CUST012143,Value,2021/11/03,60540
CUST012144,Value,05/22/2018,60A123
CUST012145,Value,2021/10/18,60540
CUST012146,,2020/06/22,60A123
CUST012147,Premium,2022/06/24,60540
CUST012148,,,
CUST012149,Premium,2020/02/09,60A123
CUST012150,Premium,2021/08/21,N/A
CUST012151,,2020/11/30,60540
CUST012152,Value,04/18/2020,N/A
CUST012153,Mainstream,08-05-20,60601
CUST012154,Value,16-Jan-2018,60540
CUST012155,Premium,02-22-18,N/A
CUST012156,Business,10/10/2020,60601
CUST012157,Premium,01/08/2018,60601
CUST012158,,28-Apr-2022,60A123
CUST012159,Mainstream,29-Aug-2019,60540
CUST012160,Premium,02/15/2022,60601
 CUST012161 ,Business,04-14-18,
CUST012162,Value,2019-07-08,N/A
CUST012163,Business,02/13/2018,N/A
CUST012164,,23-Oct-2018,60601
CUST012165,Mainstream,26-Oct-2019,
CUST012166,,09-Jun-2022,60A123
CUST012167,Mainstream,10-05-21,60A123
CUST012168,Value,03-22-22,
CUST012169,Business,09-01-17,
CUST012170,,22-Sep-2022,
CUST012171,Business,22-Aug-2020,
CUST012172,Premium,2020/09/14,
CUST012173,Value,2020/01/06,
CUST012174,Mainstream,07-Jun-2018,60601
CUST012175,Mainstream,2020/08/15,60A123
CUST012176,Premium,15-Jan-2022,N/A
CUST012177,Premium,08/09/2021,60A123
CUST012178,Business,2020-12-09,60601
CUST012179,,23-Mar-2020,N/A
CUST012180,Business,03-26-18,60601
 CUST012181 ,,11-27-21,N/A
CUST012182,Value,03-Jul-2018,60A123
 CUST012183 ,Premium,2019/03/23,60540
CUST012184,Mainstream,12-Jan-2021,N/A
CUST012185,,2021/03/25,
CUST012186,Mainstream,2021/06/07,60540
CUST012187,Mainstream,11/28/2018,60540
CUST012188,Value,2021/05/18,
CUST012189,Business,05/06/2019,N/A
 CUST012190 ,Premium,2019-10-17,N/A
CUST012191,Premium,12/30/2018,60A123
CUST012192,,2022-11-25,60A123
CUST012193,Premium,03-05-19,N/A
CUST012194,Value,04-17-19,60540
CUST012195,Premium,06/24/2022,
CUST012196,Mainstream,2020-12-02,
CUST012197,Business,11-21-20,60601
CUST012198,Mainstream,2021-10-10,60601
CUST012199,Value,05-Aug-2017,
 CUST012200 ,Premium,10/14/2017,N/A
CUST012201,Value,2017-10-24,60540
CUST012202,Mainstream,10-15-21,N/A
CUST012203,Premium,01-05-21,N/A
CUST012204,Value,21-Sep-2017,60A123
CUST012205,,2021-03-26,60540
CUST012206,,16-Feb-2021,
CUST012207,Premium,28-Aug-2019,
CUST012208,,04-11-18,60540
CUST012209,Business,02-25-18,60A123
CUST012210,Business,,60540
CUST012211,Value,12-Jun-2019,60601
CUST012212,Premium,01/07/2019,N/A
CUST012213,Mainstream,2017/12/26,N/A
CUST012214,Premium,21-Jan-2018,60601
CUST012215,Premium,2018-05-15,N/A
CUST012216,Mainstream,10/14/2021,60601
CUST012217,,08-26-18,60601
CUST012218,Value,17-Mar-2020,60A123
CUST012219,,06-15-18,
CUST012220,Business,2020/07/07,60601
CUST012221,Value,2022/11/02,60540
CUST012222,Business,2019-11-09,60A123
CUST012223,Value,09/20/2020,60A123
CUST012224,Premium,2022/11/14,60601
CUST012225,Business,2017/09/25,60601
CUST012226,Mainstream,2018/07/01,60A123
CUST012227,Business,,60A123
 CUST012228 ,Value,17-Nov-2019,60540
CUST012229,Value,03/27/2021,60A123
CUST012230,Value,22-Oct-2022,60540
CUST012231,,07-22-18,60601
CUST012232,Business,2021/03/07,60601
CUST012233,Value,03-06-22,60540
CUST012234,Mainstream,2018-05-25,
CUST012235,Mainstream,2018-05-10,N/A
CUST012236,Value,07-Nov-2020,N/A
CUST012237,Mainstream,2018-02-24,N/A
